Id,Name,Mileage,Year,Price,URL
104,Audi A3,"35,116 miles",2020 (20 reg),"£20,790",https://www.autotrader.co.uk/car-details/202311023567130?journey=YOU_MAY_ALSO_LIKE_JOURNEY&sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=8&postcode=NW1%209PQ&year-to=2023&fromsra
105,BMW 1 Series,"22,242 miles",2020 (20 reg),"£19,400",https://www.autotrader.co.uk/car-details/202308110684576?journey=FEATURED_LISTING_JOURNEY&sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=9&postcode=NW1%209PQ&year-to=2023&fromsra
106,BMW 1 Series,"63,810 miles",2011 (61 reg),"£6,250",https://www.autotrader.co.uk/car-details/202310233261971?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=9&postcode=NW1%209PQ&year-to=2023&fromsra
107,BMW 1 Series,"81,349 miles",2010 (10 reg),"£3,950",https://www.autotrader.co.uk/car-details/202311073710822?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=9&postcode=NW1%209PQ&year-to=2023&fromsra
108,BMW 1 Series,"97,100 miles",2009 (59 reg),"£2,500",https://www.autotrader.co.uk/car-details/202309011463422?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=9&postcode=NW1%209PQ&year-to=2023&fromsra
109,BMW 1 Series,"129,678 miles",2013 (13 reg),"£2,450",https://www.autotrader.co.uk/car-details/202307179752267?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=9&postcode=NW1%209PQ&year-to=2023&fromsra
110,BMW 1 Series,"89,750 miles",2012 (62 reg),"£6,000",https://www.autotrader.co.uk/car-details/202311133923244?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=9&postcode=NW1%209PQ&year-to=2023&fromsra
111,BMW 1 Series,"114,000 miles",2008 (58 reg),"£2,395",https://www.autotrader.co.uk/car-details/202311013528909?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=9&postcode=NW1%209PQ&year-to=2023&fromsra
112,BMW 1 Series,"121,629 miles",2010 (10 reg),"£2,899",https://www.autotrader.co.uk/car-details/202311043636672?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=9&postcode=NW1%209PQ&year-to=2023&fromsra
113,BMW 1 Series,"93,000 miles",2013 (63 reg),"£5,995",https://www.autotrader.co.uk/car-details/202311013522149?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=9&postcode=NW1%209PQ&year-to=2023&fromsra
114,BMW 1 Series,"117,000 miles",2010 (10 reg),"£2,650",https://www.autotrader.co.uk/car-details/202304296803889?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=9&postcode=NW1%209PQ&year-to=2023&fromsra
115,BMW 1 Series,"59,922 miles",2015 (65 reg),"£9,995",https://www.autotrader.co.uk/car-details/202311093809090?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=9&postcode=NW1%209PQ&year-to=2023&fromsra
116,BMW 1 Series,"104,070 miles",2012 (62 reg),"£4,999",https://www.autotrader.co.uk/car-details/202310233265916?journey=PROMOTED_LISTING_JOURNEY&sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=9&postcode=NW1%209PQ&year-to=2023&fromsra
117,Mercedes-Benz A Class,"52,376 miles",2014 (64 reg),"£14,049",https://www.autotrader.co.uk/car-details/202309222247364?journey=YOU_MAY_ALSO_LIKE_JOURNEY&sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=9&postcode=NW1%209PQ&year-to=2023&fromsra
118,BMW 1 Series,"10,832 miles",2019 (19 reg),"£18,499",https://www.autotrader.co.uk/car-details/202308251177956?journey=FEATURED_LISTING_JOURNEY&sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=10&postcode=NW1%209PQ&year-to=2023&fromsra
119,BMW 1 Series,"100,000 miles",2012 (12 reg),"£5,500",https://www.autotrader.co.uk/car-details/202310062741364?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=10&postcode=NW1%209PQ&year-to=2023&fromsra
120,BMW 1 Series,"154,000 miles",2014 (63 reg),"£3,490",https://www.autotrader.co.uk/car-details/202309252335932?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=10&postcode=NW1%209PQ&year-to=2023&fromsra
121,BMW 1 Series,"98,897 miles",2011 (61 reg),"£4,000",https://www.autotrader.co.uk/car-details/202310303464639?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=10&postcode=NW1%209PQ&year-to=2023&fromsra
122,BMW 1 Series,"75,928 miles",2007 (56 reg),"£2,495",https://www.autotrader.co.uk/car-details/202304246609277?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=10&postcode=NW1%209PQ&year-to=2023&fromsra
123,BMW 1 Series,"130,000 miles",2006 (06 reg),"£2,299",https://www.autotrader.co.uk/car-details/202309081706338?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=10&postcode=NW1%209PQ&year-to=2023&fromsra
124,BMW 1 Series,"52,000 miles",2008 (57 reg),"£3,700",https://www.autotrader.co.uk/car-details/202311133901573?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=10&postcode=NW1%209PQ&year-to=2023&fromsra
125,BMW 1 Series,"68,000 miles",2013 (62 reg),"£8,000",https://www.autotrader.co.uk/car-details/202311093799902?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=10&postcode=NW1%209PQ&year-to=2023&fromsra
126,BMW 1 Series,"72,000 miles",2016 (16 reg),"£7,179",https://www.autotrader.co.uk/car-details/202311073729823?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=10&postcode=NW1%209PQ&year-to=2023&fromsra
127,BMW 1 Series,"95,000 miles",2015 (64 reg),"£4,999",https://www.autotrader.co.uk/car-details/202311143949696?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=10&postcode=NW1%209PQ&year-to=2023&fromsra
128,BMW 1 Series,"113,725 miles",2006 (06 reg),"£1,995",https://www.autotrader.co.uk/car-details/202310263352488?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=10&postcode=NW1%209PQ&year-to=2023&fromsra
129,BMW 1 Series,"113,725 miles",2006 (06 reg),"£1,995",https://www.autotrader.co.uk/car-details/202310263352488?journey=PROMOTED_LISTING_JOURNEY&sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=10&postcode=NW1%209PQ&year-to=2023&fromsra
130,Audi A3,"46,738 miles",2020 (69 reg),"£21,950",https://www.autotrader.co.uk/car-details/202309302512052?journey=YOU_MAY_ALSO_LIKE_JOURNEY&sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=10&postcode=NW1%209PQ&year-to=2023&fromsra
131,BMW 1 Series,"49,908 miles",2018 (67 reg),"£11,000",https://www.autotrader.co.uk/car-details/202311123890861?journey=FEATURED_LISTING_JOURNEY&sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=11&postcode=NW1%209PQ&year-to=2023&fromsra
132,BMW 1 Series,"70,000 miles",2008 (08 reg),"£2,290",https://www.autotrader.co.uk/car-details/202304166338834?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=11&postcode=NW1%209PQ&year-to=2023&fromsra
133,BMW 1 Series,"69,700 miles",2012 (62 reg),"£5,990",https://www.autotrader.co.uk/car-details/202309162049989?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=11&postcode=NW1%209PQ&year-to=2023&fromsra
134,BMW 1 Series,"54,433 miles",2014 (64 reg),"£9,995",https://www.autotrader.co.uk/car-details/202310173082990?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=11&postcode=NW1%209PQ&year-to=2023&fromsra
135,BMW 1 Series,"60,000 miles",2012 (62 reg),"£5,595",https://www.autotrader.co.uk/car-details/202311103836907?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=11&postcode=NW1%209PQ&year-to=2023&fromsra
136,BMW 1 Series,"105,950 miles",2012 (61 reg),"£3,900",https://www.autotrader.co.uk/car-details/202308211043114?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=11&postcode=NW1%209PQ&year-to=2023&fromsra
137,BMW 1 Series,"57,000 miles",2015 (15 reg),"£7,900",https://www.autotrader.co.uk/car-details/202309282437150?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=11&postcode=NW1%209PQ&year-to=2023&fromsra
138,BMW 1 Series,"97,321 miles",2010 (60 reg),"£2,995",https://www.autotrader.co.uk/car-details/202307129582228?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=11&postcode=NW1%209PQ&year-to=2023&fromsra
139,BMW 1 Series,"113,000 miles",2011 (61 reg),"£4,990",https://www.autotrader.co.uk/car-details/202310273390018?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=11&postcode=NW1%209PQ&year-to=2023&fromsra
140,BMW 1 Series,"125,000 miles",2012 (12 reg),"£4,395",https://www.autotrader.co.uk/car-details/202311113860248?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=11&postcode=NW1%209PQ&year-to=2023&fromsra
141,BMW 1 Series,"128,000 miles",2011 (11 reg),"£2,484",https://www.autotrader.co.uk/car-details/202310203171420?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=11&postcode=NW1%209PQ&year-to=2023&fromsra
142,BMW 1 Series,"85,550 miles",2013 (13 reg),"£7,199",https://www.autotrader.co.uk/car-details/202310122919542?journey=PROMOTED_LISTING_JOURNEY&sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=11&postcode=NW1%209PQ&year-to=2023&fromsra
143,Audi A3,"36,699 miles",2016 (66 reg),"£15,450",https://www.autotrader.co.uk/car-details/202311143950404?journey=YOU_MAY_ALSO_LIKE_JOURNEY&sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=11&postcode=NW1%209PQ&year-to=2023&fromsra
144,BMW 1 Series,"15,671 miles",2020 (70 reg),"£25,300",https://www.autotrader.co.uk/car-details/202311123890831?journey=FEATURED_LISTING_JOURNEY&sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=12&postcode=NW1%209PQ&year-to=2023&fromsra
145,BMW 1 Series,"74,000 miles",2009 (59 reg),"£2,500",https://www.autotrader.co.uk/car-details/202211262030192?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=12&postcode=NW1%209PQ&year-to=2023&fromsra
146,BMW 1 Series,"103,623 miles",2013 (63 reg),"£5,300",https://www.autotrader.co.uk/car-details/202311143944198?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=12&postcode=NW1%209PQ&year-to=2023&fromsra
147,BMW 1 Series,"136,000 miles",2014 (14 reg),"£5,990",https://www.autotrader.co.uk/car-details/202307179765019?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=12&postcode=NW1%209PQ&year-to=2023&fromsra
148,BMW 1 Series,"102,000 miles",2013 (13 reg),"£6,200",https://www.autotrader.co.uk/car-details/202311053673399?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=12&postcode=NW1%209PQ&year-to=2023&fromsra
149,BMW 1 Series,"77,600 miles",2011 (11 reg),"£4,475",https://www.autotrader.co.uk/car-details/202311123881991?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=12&postcode=NW1%209PQ&year-to=2023&fromsra
150,BMW 1 Series,"102,400 miles",2013 (63 reg),"£3,995",https://www.autotrader.co.uk/car-details/202311023572823?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=12&postcode=NW1%209PQ&year-to=2023&fromsra
151,BMW 1 Series,"72,500 miles",2013 (62 reg),"£5,955",https://www.autotrader.co.uk/car-details/202311033613395?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=12&postcode=NW1%209PQ&year-to=2023&fromsra
152,BMW 1 Series,"88,229 miles",2015 (65 reg),"£8,199",https://www.autotrader.co.uk/car-details/202310022566104?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=12&postcode=NW1%209PQ&year-to=2023&fromsra
153,BMW 1 Series,"98,626 miles",2008 (58 reg),"£2,490",https://www.autotrader.co.uk/car-details/202308261224997?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=12&postcode=NW1%209PQ&year-to=2023&fromsra
154,BMW 1 Series,"83,800 miles",2006 (06 reg),"£2,599",https://www.autotrader.co.uk/car-details/202309162051691?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=12&postcode=NW1%209PQ&year-to=2023&fromsra
155,BMW 1 Series,"88,000 miles",2012 (62 reg),"£5,200",https://www.autotrader.co.uk/car-details/202309041521643?journey=PROMOTED_LISTING_JOURNEY&sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=12&postcode=NW1%209PQ&year-to=2023&fromsra
156,Audi A3,"35,116 miles",2020 (20 reg),"£20,790",https://www.autotrader.co.uk/car-details/202311023567130?journey=YOU_MAY_ALSO_LIKE_JOURNEY&sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=12&postcode=NW1%209PQ&year-to=2023&fromsra
157,BMW 1 Series,"25,803 miles",2018 (68 reg),"£13,300",https://www.autotrader.co.uk/car-details/202311123890830?journey=FEATURED_LISTING_JOURNEY&sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=13&postcode=NW1%209PQ&year-to=2023&fromsra
158,BMW 1 Series,"85,613 miles",2015 (15 reg),"£7,995",https://www.autotrader.co.uk/car-details/202311053673593?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=13&postcode=NW1%209PQ&year-to=2023&fromsra
159,BMW 1 Series,"98,391 miles",2005 (05 reg),"£1,995",https://www.autotrader.co.uk/car-details/202311113863728?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=13&postcode=NW1%209PQ&year-to=2023&fromsra
160,BMW 1 Series,"78,000 miles",2013 (63 reg),"£6,695",https://www.autotrader.co.uk/car-details/202311113862678?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=13&postcode=NW1%209PQ&year-to=2023&fromsra
161,BMW 1 Series,"160,000 miles",2007 (07 reg),"£2,495",https://www.autotrader.co.uk/car-details/202309282442707?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=13&postcode=NW1%209PQ&year-to=2023&fromsra
162,BMW 1 Series,"88,000 miles",2012 (62 reg),"£6,995",https://www.autotrader.co.uk/car-details/202311103814516?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=13&postcode=NW1%209PQ&year-to=2023&fromsra
163,BMW 1 Series,"185,000 miles",2011 (60 reg),"£1,895",https://www.autotrader.co.uk/car-details/202311073741043?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=13&postcode=NW1%209PQ&year-to=2023&fromsra
164,BMW 1 Series,"79,000 miles",2011 (61 reg),"£3,950",https://www.autotrader.co.uk/car-details/202309292488930?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=13&postcode=NW1%209PQ&year-to=2023&fromsra
165,BMW 1 Series,"119,000 miles",2013 (63 reg),"£4,795",https://www.autotrader.co.uk/car-details/202308211029807?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=13&postcode=NW1%209PQ&year-to=2023&fromsra
166,BMW 1 Series,"94,000 miles",2010 (10 reg),"£3,500",https://www.autotrader.co.uk/car-details/202310032631026?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=13&postcode=NW1%209PQ&year-to=2023&fromsra
167,BMW 1 Series,"98,000 miles",2007 (56 reg),"£2,390",https://www.autotrader.co.uk/car-details/202310132950137?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=13&postcode=NW1%209PQ&year-to=2023&fromsra
168,BMW 1 Series,"113,725 miles",2006 (06 reg),"£1,995",https://www.autotrader.co.uk/car-details/202310263352488?journey=PROMOTED_LISTING_JOURNEY&sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=13&postcode=NW1%209PQ&year-to=2023&fromsra
169,Volkswagen Scirocco,"91,897 miles",2017 (17 reg),"£11,149",https://www.autotrader.co.uk/car-details/202310142988859?journey=YOU_MAY_ALSO_LIKE_JOURNEY&sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=13&postcode=NW1%209PQ&year-to=2023&fromsra
170,BMW 1 Series,"22,242 miles",2020 (20 reg),"£19,400",https://www.autotrader.co.uk/car-details/202308110684576?journey=FEATURED_LISTING_JOURNEY&sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=14&postcode=NW1%209PQ&year-to=2023&fromsra
171,BMW 1 Series,"37,000 miles",2013 (13 reg),"£10,495",https://www.autotrader.co.uk/car-details/202309222272561?sort=relevance&advertising-location=at_cars&include-delivery-option=on&make=BMW&model=1%20Series&page=14&postcode=NW1%209PQ&year-to=2023&fromsra
